accuracy_snapshot,chapter,chapter_id,correct_count,device_type,duration_seconds,end_time,form,highest_streak,incorrect_count,paper_type,persona,practice_id,session_language,start_time,synthetic_student_index,total_questions_answered,user_id
50.0,Chapter 5: Network in Graph Theory,5,2,Desktop,445,2026-02-10 21:27:25,Form 4,2,2,kertas1,Consistent Climber,645442,english,2026-02-10 21:20:00,1312,4,16074
37.5,Chapter 1: Variation,11,3,Tablet,648,2026-02-13 20:55:48,Form 5,2,5,kertas1,Consistent Climber,645443,english,2026-02-13 20:45:00,1312,8,16074
50.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,3,Laptop,542,2026-02-17 19:29:02,Form 4,1,3,kertas1,Consistent Climber,645444,english,2026-02-17 19:20:00,1312,6,16074
0.0,Chapter 5: Network in Graph Theory,5,0,Desktop,243,2026-02-18 19:04:03,Form 4,0,1,kertas2,Consistent Climber,645445,english,2026-02-18 19:00:00,1312,1,16074
33.33,Chapter 2: Matrices,12,1,Desktop,728,2026-02-18 20:52:08,Form 5,1,2,kertas2,Consistent Climber,645446,english,2026-02-18 20:40:00,1312,3,16074
40.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,2,Desktop,462,2026-02-18 21:22:42,Form 4,1,3,kertas1,Consistent Climber,645447,english,2026-02-18 21:15:00,1312,5,16074
42.86,Chapter 1: Variation,11,3,Laptop,696,2026-02-19 21:11:36,Form 5,2,4,kertas1,Consistent Climber,645448,english,2026-02-19 21:00:00,1312,7,16074
66.67,Chapter 5: Network in Graph Theory,5,4,Tablet,442,2026-02-25 20:12:22,Form 4,4,2,kertas1,Consistent Climber,645449,english,2026-02-25 20:05:00,1312,6,16074
25.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,1,Mobile,399,2026-02-26 19:36:39,Form 5,1,3,kertas1,Consistent Climber,645450,english,2026-02-26 19:30:00,1312,4,16074
50.0,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,2,Mobile,657,2026-03-02 21:10:57,Form 5,1,2,kertas2,Consistent Climber,645451,english,2026-03-02 21:00:00,1312,4,16074
40.0,Chapter 5: Network in Graph Theory,5,2,Laptop,489,2026-03-03 20:48:09,Form 4,2,3,kertas1,Consistent Climber,645452,english,2026-03-03 20:40:00,1312,5,16074
57.14,Chapter 7: Graphs of Motion,7,4,Mobile,587,2026-03-03 21:59:47,Form 4,3,3,kertas1,Consistent Climber,645453,english,2026-03-03 21:50:00,1312,7,16074
75.0,Chapter 6: Linear Inequalities in Two Variables,6,3,Laptop,401,2026-03-05 19:16:41,Form 4,2,1,kertas1,Consistent Climber,645454,english,2026-03-05 19:10:00,1312,4,16074
71.43,Chapter 5: Network in Graph Theory,5,5,Laptop,576,2026-03-06 19:29:36,Form 4,2,2,kertas1,Consistent Climber,645455,english,2026-03-06 19:20:00,1312,7,16074
75.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,3,Desktop,768,2026-03-09 19:52:48,Form 4,2,1,kertas2,Consistent Climber,645456,english,2026-03-09 19:40:00,1312,4,16074
33.33,Chapter 8: Measures of Dispersion for Ungrouped Data,8,2,Laptop,660,2026-03-10 21:21:00,Form 4,1,4,kertas1,Consistent Climber,645457,english,2026-03-10 21:10:00,1312,6,16074
25.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,1,Tablet,401,2026-03-11 20:21:41,Form 4,1,3,kertas1,Consistent Climber,645458,english,2026-03-11 20:15:00,1312,4,16074
16.67,Chapter 5: Network in Graph Theory,5,1,Tablet,1961,2026-03-17 20:12:41,Form 4,1,5,kertas2,Consistent Climber,645459,english,2026-03-17 19:40:00,1312,6,16074
0.0,Chapter 2: Number Bases,2,0,Tablet,316,2026-03-17 20:45:16,Form 4,0,1,kertas2,Consistent Climber,645460,english,2026-03-17 20:40:00,1312,1,16074
25.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,1,Desktop,816,2026-03-24 21:23:36,Form 4,1,3,kertas2,Consistent Climber,645461,english,2026-03-24 21:10:00,1312,4,16074
50.0,Chapter 3: Logical Reasoning,3,2,Mobile,353,2026-03-25 20:15:53,Form 4,1,2,kertas1,Consistent Climber,645462,english,2026-03-25 20:10:00,1312,4,16074
75.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,3,Tablet,433,2026-03-25 21:52:13,Form 4,3,1,kertas1,Consistent Climber,645463,english,2026-03-25 21:45:00,1312,4,16074
100.0,Chapter 2: Matrices,12,5,Desktop,340,2026-03-26 19:50:40,Form 5,5,0,kertas1,Consistent Climber,645464,english,2026-03-26 19:45:00,1312,5,16074
60.0,Chapter 2: Matrices,12,3,Mobile,332,2026-03-26 21:10:32,Form 5,2,2,kertas1,Consistent Climber,645465,english,2026-03-26 21:05:00,1312,5,16074
40.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,2,Mobile,601,2026-04-03 20:50:01,Form 4,2,3,kertas1,Consistent Climber,645466,english,2026-04-03 20:40:00,1312,5,16074
16.67,Chapter 8: Measures of Dispersion for Ungrouped Data,8,1,Mobile,693,2026-04-08 19:16:33,Form 4,1,5,kertas1,Consistent Climber,645467,english,2026-04-08 19:05:00,1312,6,16074
33.33,Chapter 3: Logical Reasoning,3,1,Laptop,512,2026-04-08 19:58:32,Form 4,1,2,kertas2,Consistent Climber,645468,bm,2026-04-08 19:50:00,1312,3,16074
33.33,Chapter 8: Measures of Dispersion for Ungrouped Data,8,2,Tablet,504,2026-04-08 21:23:24,Form 4,1,4,kertas1,Consistent Climber,645469,english,2026-04-08 21:15:00,1312,6,16074
60.0,Chapter 2: Matrices,12,3,Desktop,363,2026-04-10 20:06:03,Form 5,3,2,kertas1,Consistent Climber,645470,english,2026-04-10 20:00:00,1312,5,16074
14.29,Chapter 4: Operations on Sets,4,1,Mobile,2174,2026-04-10 20:55:14,Form 4,1,6,kertas2,Consistent Climber,645471,english,2026-04-10 20:19:00,1312,7,16074
33.33,Chapter 2: Number Bases,2,1,Laptop,346,2026-04-13 19:45:46,Form 4,1,2,kertas1,Consistent Climber,645472,english,2026-04-13 19:40:00,1312,3,16074
50.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,2,Desktop,490,2026-04-13 20:23:10,Form 4,1,2,kertas1,Consistent Climber,645473,english,2026-04-13 20:15:00,1312,4,16074
50.0,Chapter 3: Consumer Mathematics: Insurance,13,1,Laptop,408,2026-04-15 19:36:48,Form 5,1,1,kertas2,Consistent Climber,645474,english,2026-04-15 19:30:00,1312,2,16074
0.0,Chapter 1: Variation,11,0,Laptop,455,2026-04-17 19:07:35,Form 5,0,4,kertas1,Consistent Climber,645475,english,2026-04-17 19:00:00,1312,4,16074
75.0,Chapter 7: Graphs of Motion,7,3,Desktop,365,2026-04-17 20:46:05,Form 4,3,1,kertas1,Consistent Climber,645476,english,2026-04-17 20:40:00,1312,4,16074
33.33,Chapter 10: Consumer Mathematics: Financial Management,10,1,Mobile,499,2026-04-23 21:48:19,Form 4,1,2,kertas2,Consistent Climber,645477,english,2026-04-23 21:40:00,1312,3,16074
40.0,Chapter 2: Matrices,12,2,Tablet,372,2026-04-24 19:16:12,Form 5,1,3,kertas1,Consistent Climber,645478,english,2026-04-24 19:10:00,1312,5,16074
75.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,6,Laptop,571,2026-04-28 19:39:31,Form 5,3,2,kertas1,Consistent Climber,645479,english,2026-04-28 19:30:00,1312,8,16074
25.0,Chapter 1: Variation,11,1,Mobile,392,2026-04-28 21:56:32,Form 5,1,3,kertas1,Consistent Climber,645480,english,2026-04-28 21:50:00,1312,4,16074
80.0,Chapter 1: Quadratic Functions and Equations in One Variable,1,4,Tablet,411,2026-04-30 20:21:51,Form 4,3,1,kertas1,Consistent Climber,645481,english,2026-04-30 20:15:00,1312,5,16074
100.0,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,1,Mobile,144,2026-05-01 20:12:24,Form 5,1,0,kertas2,Consistent Climber,645482,english,2026-05-01 20:10:00,1312,1,16074
25.0,Chapter 1: Variation,11,1,Desktop,512,2026-05-01 20:48:32,Form 5,1,3,kertas1,Consistent Climber,645483,english,2026-05-01 20:40:00,1312,4,16074
80.0,Chapter 9: Probability of Combined Events,9,4,Mobile,407,2026-05-04 20:56:47,Form 4,3,1,kertas1,Consistent Climber,645484,english,2026-05-04 20:50:00,1312,5,16074
28.57,Chapter 4: Consumer Mathematics: Taxation,14,2,Desktop,624,2026-05-05 19:25:24,Form 5,2,5,kertas1,Consistent Climber,645485,english,2026-05-05 19:15:00,1312,7,16074
20.0,Chapter 5: Network in Graph Theory,5,1,Mobile,447,2026-05-05 20:52:27,Form 4,1,4,kertas1,Consistent Climber,645486,english,2026-05-05 20:45:00,1312,5,16074
33.33,Chapter 2: Number Bases,2,1,Laptop,390,2026-05-07 21:11:30,Form 4,1,2,kertas1,Consistent Climber,645487,english,2026-05-07 21:05:00,1312,3,16074
33.33,Chapter 2: Number Bases,2,1,Desktop,362,2026-05-08 19:26:02,Form 4,1,2,kertas1,Consistent Climber,645488,english,2026-05-08 19:20:00,1312,3,16074
0.0,Chapter 1: Variation,11,0,Tablet,293,2026-05-08 21:14:53,Form 5,0,2,kertas2,Consistent Climber,645489,english,2026-05-08 21:10:00,1312,2,16074
71.43,Chapter 4: Consumer Mathematics: Taxation,14,5,Mobile,634,2026-05-11 19:50:34,Form 5,4,2,kertas1,Consistent Climber,645490,english,2026-05-11 19:40:00,1312,7,16074
57.14,Chapter 7: Graphs of Motion,7,4,Mobile,653,2026-05-11 21:40:53,Form 4,2,3,kertas1,Consistent Climber,645491,english,2026-05-11 21:30:00,1312,7,16074
80.0,Chapter 7: Graphs of Motion,7,4,Desktop,525,2026-02-09 21:18:45,Form 4,3,1,kertas1,Fresh Starter,645492,bm,2026-02-09 21:10:00,1313,5,16075
50.0,Chapter 5: Network in Graph Theory,5,2,Desktop,471,2026-02-26 15:07:51,Form 4,2,2,kertas1,Fresh Starter,645493,bm,2026-02-26 15:00:00,1313,4,16075
25.0,Chapter 3: Logical Reasoning,3,1,Desktop,330,2026-03-06 21:25:30,Form 4,1,3,kertas1,Fresh Starter,645494,english,2026-03-06 21:20:00,1313,4,16075
50.0,Chapter 1: Variation,11,2,Laptop,351,2026-03-08 21:15:51,Form 5,2,2,kertas1,Fresh Starter,645495,bm,2026-03-08 21:10:00,1313,4,16075
42.86,Chapter 4: Consumer Mathematics: Taxation,14,3,Tablet,565,2026-03-20 20:24:25,Form 5,3,4,kertas1,Fresh Starter,645496,bm,2026-03-20 20:15:00,1313,7,16075
20.0,Chapter 1: Variation,11,1,Tablet,525,2026-03-21 20:23:45,Form 5,1,4,kertas2,Fresh Starter,645497,bm,2026-03-21 20:15:00,1313,5,16075
33.33,Chapter 8: Measures of Dispersion for Ungrouped Data,8,2,Tablet,703,2026-03-25 15:16:43,Form 4,2,4,kertas1,Fresh Starter,645498,bm,2026-03-25 15:05:00,1313,6,16075
0.0,Chapter 2: Matrices,12,0,Laptop,267,2026-03-30 21:49:27,Form 5,0,1,kertas2,Fresh Starter,645499,bm,2026-03-30 21:45:00,1313,1,16075
20.0,Chapter 9: Probability of Combined Events,9,1,Mobile,543,2026-04-05 15:59:03,Form 4,1,4,kertas1,Fresh Starter,645500,bm,2026-04-05 15:50:00,1313,5,16075
12.5,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,1,Desktop,836,2026-04-06 21:53:56,Form 5,1,7,kertas1,Fresh Starter,645501,bm,2026-04-06 21:40:00,1313,8,16075
20.0,Chapter 2: Matrices,12,1,Laptop,467,2026-04-07 21:17:47,Form 5,1,4,kertas1,Fresh Starter,645502,bm,2026-04-07 21:10:00,1313,5,16075
40.0,Chapter 2: Matrices,12,2,Laptop,441,2026-04-08 15:22:21,Form 5,1,3,kertas1,Fresh Starter,645503,bm,2026-04-08 15:15:00,1313,5,16075
28.57,Chapter 7: Graphs of Motion,7,2,Mobile,604,2026-04-11 15:25:04,Form 4,1,5,kertas1,Fresh Starter,645504,bm,2026-04-11 15:15:00,1313,7,16075
50.0,Chapter 1: Variation,11,2,Mobile,344,2026-04-30 21:35:44,Form 5,1,2,kertas1,Fresh Starter,645505,bm,2026-04-30 21:30:00,1313,4,16075
100.0,Chapter 2: Matrices,12,5,Laptop,380,2026-02-02 19:26:20,Form 5,5,0,kertas1,Consistent Climber,645506,bm,2026-02-02 19:20:00,1314,5,16076
80.0,Chapter 9: Probability of Combined Events,9,4,Laptop,995,2026-02-04 19:31:35,Form 4,3,1,kertas2,Consistent Climber,645507,english,2026-02-04 19:15:00,1314,5,16076
50.0,Chapter 3: Logical Reasoning,3,1,Mobile,361,2026-02-04 19:36:01,Form 4,1,1,kertas2,Consistent Climber,645508,bm,2026-02-04 19:30:00,1314,2,16076
75.0,Chapter 3: Consumer Mathematics: Insurance,13,6,Tablet,814,2026-02-05 21:53:34,Form 5,4,2,kertas1,Consistent Climber,645509,bm,2026-02-05 21:40:00,1314,8,16076
37.5,Chapter 1: Variation,11,3,Mobile,757,2026-02-06 21:27:37,Form 5,1,5,kertas1,Consistent Climber,645510,bm,2026-02-06 21:15:00,1314,8,16076
75.0,Chapter 3: Logical Reasoning,3,3,Desktop,593,2026-02-09 19:39:53,Form 4,2,1,kertas2,Consistent Climber,645511,bm,2026-02-09 19:30:00,1314,4,16076
50.0,Chapter 6: Linear Inequalities in Two Variables,6,5,Desktop,2832,2026-02-09 20:52:12,Form 4,2,5,kertas2,Consistent Climber,645512,bm,2026-02-09 20:05:00,1314,10,16076
40.0,Chapter 4: Consumer Mathematics: Taxation,14,2,Desktop,1105,2026-02-09 20:38:25,Form 5,2,3,kertas2,Consistent Climber,645513,bm,2026-02-09 20:20:00,1314,5,16076
33.33,Chapter 7: Measures of Dispersion for Grouped Data,17,2,Tablet,673,2026-02-09 22:01:13,Form 5,1,4,kertas1,Consistent Climber,645514,bm,2026-02-09 21:50:00,1314,6,16076
75.0,Chapter 1: Variation,11,3,Desktop,395,2026-02-11 19:11:35,Form 5,3,1,kertas1,Consistent Climber,645515,bm,2026-02-11 19:05:00,1314,4,16076
66.67,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,4,Laptop,670,2026-02-11 19:21:10,Form 5,3,2,kertas1,Consistent Climber,645516,bm,2026-02-11 19:10:00,1314,6,16076
66.67,Chapter 5: Network in Graph Theory,5,4,Mobile,1592,2026-02-11 19:41:32,Form 4,1,2,kertas2,Consistent Climber,645517,bm,2026-02-11 19:15:00,1314,6,16076
83.33,Chapter 8: Measures of Dispersion for Ungrouped Data,8,5,Desktop,500,2026-02-11 20:08:20,Form 4,5,1,kertas1,Consistent Climber,645518,bm,2026-02-11 20:00:00,1314,6,16076
83.33,Chapter 1: Quadratic Functions and Equations in One Variable,1,5,Mobile,488,2026-02-12 20:23:08,Form 4,5,1,kertas1,Consistent Climber,645519,bm,2026-02-12 20:15:00,1314,6,16076
20.0,Chapter 1: Variation,11,1,Mobile,655,2026-02-13 19:55:55,Form 5,1,4,kertas2,Consistent Climber,645520,bm,2026-02-13 19:45:00,1314,5,16076
100.0,Chapter 9: Probability of Combined Events,9,4,Desktop,329,2026-02-13 19:55:29,Form 4,4,0,kertas1,Consistent Climber,645521,english,2026-02-13 19:50:00,1314,4,16076
80.0,Chapter 6: Linear Inequalities in Two Variables,6,4,Mobile,360,2026-02-13 20:21:00,Form 4,2,1,kertas1,Consistent Climber,645522,bm,2026-02-13 20:15:00,1314,5,16076
25.0,Chapter 10: Consumer Mathematics: Financial Management,10,1,Laptop,530,2026-02-13 21:08:50,Form 4,1,3,kertas1,Consistent Climber,645523,bm,2026-02-13 21:00:00,1314,4,16076
25.0,Chapter 1: Variation,11,1,Tablet,578,2026-02-16 21:29:38,Form 5,1,3,kertas1,Consistent Climber,645524,bm,2026-02-16 21:20:00,1314,4,16076
57.14,Chapter 10: Consumer Mathematics: Financial Management,10,4,Mobile,2507,2026-02-17 20:01:47,Form 4,2,3,kertas2,Consistent Climber,645525,bm,2026-02-17 19:20:00,1314,7,16076
80.0,Chapter 4: Consumer Mathematics: Taxation,14,4,Mobile,361,2026-02-24 19:11:01,Form 5,3,1,kertas1,Consistent Climber,645526,bm,2026-02-24 19:05:00,1314,5,16076
50.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,4,Mobile,698,2026-02-25 19:16:38,Form 5,2,4,kertas1,Consistent Climber,645527,bm,2026-02-25 19:05:00,1314,8,16076
57.14,Chapter 4: Consumer Mathematics: Taxation,14,4,Tablet,604,2026-02-26 20:50:04,Form 5,2,3,kertas1,Consistent Climber,645528,bm,2026-02-26 20:40:00,1314,7,16076
100.0,Chapter 7: Graphs of Motion,7,5,Laptop,492,2026-03-03 19:53:12,Form 4,5,0,kertas1,Consistent Climber,645529,bm,2026-03-03 19:45:00,1314,5,16076
50.0,Chapter 7: Measures of Dispersion for Grouped Data,17,3,Desktop,628,2026-03-03 21:10:28,Form 5,2,3,kertas1,Consistent Climber,645530,english,2026-03-03 21:00:00,1314,6,16076
44.44,Chapter 1: Variation,11,4,Mobile,910,2026-03-03 21:35:10,Form 5,1,5,kertas1,Consistent Climber,645531,bm,2026-03-03 21:20:00,1314,9,16076
50.0,Chapter 7: Measures of Dispersion for Grouped Data,17,3,Mobile,545,2026-03-04 21:19:05,Form 5,3,3,kertas1,Consistent Climber,645532,bm,2026-03-04 21:10:00,1314,6,16076
100.0,Chapter 6: Linear Inequalities in Two Variables,6,5,Laptop,422,2026-03-05 21:17:02,Form 4,5,0,kertas1,Consistent Climber,645533,bm,2026-03-05 21:10:00,1314,5,16076
60.0,Chapter 4: Consumer Mathematics: Taxation,14,3,Desktop,385,2026-03-06 19:21:25,Form 5,3,2,kertas1,Consistent Climber,645534,bm,2026-03-06 19:15:00,1314,5,16076
71.43,Chapter 5: Network in Graph Theory,5,5,Tablet,1962,2026-03-06 20:02:42,Form 4,2,2,kertas2,Consistent Climber,645535,bm,2026-03-06 19:30:00,1314,7,16076
0.0,Chapter 2: Number Bases,2,0,Laptop,259,2026-03-06 21:09:19,Form 4,0,1,kertas2,Consistent Climber,645536,bm,2026-03-06 21:05:00,1314,1,16076
80.0,Chapter 9: Probability of Combined Events,9,4,Mobile,487,2026-03-09 21:23:07,Form 4,4,1,kertas1,Consistent Climber,645537,bm,2026-03-09 21:15:00,1314,5,16076
100.0,Chapter 9: Probability of Combined Events,9,5,Tablet,558,2026-03-10 21:19:18,Form 4,5,0,kertas1,Consistent Climber,645538,bm,2026-03-10 21:10:00,1314,5,16076
62.5,Chapter 1: Variation,11,5,Tablet,787,2026-03-10 21:28:07,Form 5,3,3,kertas1,Consistent Climber,645539,bm,2026-03-10 21:15:00,1314,8,16076
75.0,Chapter 5: Network in Graph Theory,5,6,Desktop,665,2026-03-11 20:51:05,Form 4,6,2,kertas1,Consistent Climber,645540,bm,2026-03-11 20:40:00,1314,8,16076
71.43,Chapter 4: Consumer Mathematics: Taxation,14,5,Mobile,632,2026-03-11 21:55:32,Form 5,3,2,kertas1,Consistent Climber,645541,bm,2026-03-11 21:45:00,1314,7,16076
100.0,Chapter 1: Variation,11,1,Tablet,215,2026-03-12 19:33:35,Form 5,1,0,kertas2,Consistent Climber,645542,bm,2026-03-12 19:30:00,1314,1,16076
100.0,Chapter 2: Number Bases,2,3,Desktop,452,2026-03-12 21:57:32,Form 4,1,0,kertas2,Consistent Climber,645543,bm,2026-03-12 21:50:00,1314,3,16076
87.5,Chapter 10: Consumer Mathematics: Financial Management,10,7,Mobile,684,2026-03-18 20:51:24,Form 4,7,1,kertas1,Consistent Climber,645544,bm,2026-03-18 20:40:00,1314,8,16076
80.0,Chapter 7: Measures of Dispersion for Grouped Data,17,4,Laptop,494,2026-03-23 20:08:14,Form 5,2,1,kertas1,Consistent Climber,645545,bm,2026-03-23 20:00:00,1314,5,16076
80.0,Chapter 4: Operations on Sets,4,4,Laptop,502,2026-03-24 21:38:22,Form 4,2,1,kertas1,Consistent Climber,645546,bm,2026-03-24 21:30:00,1314,5,16076
83.33,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,5,Desktop,1545,2026-03-26 22:05:45,Form 5,4,1,kertas2,Consistent Climber,645547,bm,2026-03-26 21:40:00,1314,6,16076
25.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,1,Tablet,349,2026-03-27 20:25:49,Form 4,1,3,kertas1,Consistent Climber,645548,bm,2026-03-27 20:20:00,1314,4,16076
50.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,2,Mobile,628,2026-03-30 20:10:28,Form 4,1,2,kertas2,Consistent Climber,645549,bm,2026-03-30 20:00:00,1314,4,16076
16.67,Chapter 7: Measures of Dispersion for Grouped Data,17,1,Desktop,564,2026-03-31 20:14:24,Form 5,1,5,kertas1,Consistent Climber,645550,bm,2026-03-31 20:05:00,1314,6,16076
75.0,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,6,Tablet,663,2026-03-31 20:31:03,Form 5,4,2,kertas1,Consistent Climber,645551,bm,2026-03-31 20:20:00,1314,8,16076
75.0,Chapter 5: Network in Graph Theory,5,3,Tablet,351,2026-04-01 21:05:51,Form 4,3,1,kertas1,Consistent Climber,645552,bm,2026-04-01 21:00:00,1314,4,16076
71.43,Chapter 7: Graphs of Motion,7,5,Laptop,707,2026-04-01 21:21:47,Form 4,3,2,kertas1,Consistent Climber,645553,bm,2026-04-01 21:10:00,1314,7,16076
66.67,Chapter 7: Measures of Dispersion for Grouped Data,17,4,Mobile,1771,2026-04-02 20:19:31,Form 5,1,2,kertas2,Consistent Climber,645554,bm,2026-04-02 19:50:00,1314,6,16076
80.0,Chapter 1: Variation,11,4,Tablet,478,2026-04-02 20:27:58,Form 5,3,1,kertas1,Consistent Climber,645555,bm,2026-04-02 20:20:00,1314,5,16076
83.33,Chapter 4: Operations on Sets,4,5,Desktop,582,2026-04-02 21:29:42,Form 4,4,1,kertas1,Consistent Climber,645556,bm,2026-04-02 21:20:00,1314,6,16076
100.0,Chapter 5: Network in Graph Theory,5,2,Laptop,461,2026-04-02 21:37:41,Form 4,2,0,kertas2,Consistent Climber,645557,english,2026-04-02 21:30:00,1314,2,16076
66.67,Chapter 9: Probability of Combined Events,9,2,Tablet,623,2026-04-08 20:55:23,Form 4,2,1,kertas2,Consistent Climber,645558,bm,2026-04-08 20:45:00,1314,3,16076
100.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,4,Tablet,340,2026-04-09 19:10:40,Form 5,2,0,kertas2,Consistent Climber,645559,bm,2026-04-09 19:05:00,1314,4,16076
50.0,Chapter 7: Graphs of Motion,7,1,Desktop,429,2026-04-10 21:22:09,Form 4,1,1,kertas2,Consistent Climber,645560,bm,2026-04-10 21:15:00,1314,2,16076
80.0,Chapter 2: Matrices,12,4,Tablet,1096,2026-04-13 20:48:16,Form 5,2,1,kertas2,Consistent Climber,645561,bm,2026-04-13 20:30:00,1314,5,16076
37.5,Chapter 1: Variation,11,3,Tablet,812,2026-04-13 21:13:32,Form 5,2,5,kertas1,Consistent Climber,645562,bm,2026-04-13 21:00:00,1314,8,16076
66.67,Chapter 8: Measures of Dispersion for Ungrouped Data,8,4,Laptop,668,2026-04-13 21:31:08,Form 4,2,2,kertas1,Consistent Climber,645563,bm,2026-04-13 21:20:00,1314,6,16076
100.0,Chapter 2: Matrices,12,1,Mobile,194,2026-04-15 21:03:14,Form 5,1,0,kertas2,Consistent Climber,645564,bm,2026-04-15 21:00:00,1314,1,16076
20.0,Chapter 1: Variation,11,1,Desktop,500,2026-04-16 19:38:20,Form 5,1,4,kertas1,Consistent Climber,645565,bm,2026-04-16 19:30:00,1314,5,16076
66.67,Chapter 7: Graphs of Motion,7,6,Mobile,2094,2026-04-20 20:19:54,Form 4,2,3,kertas2,Consistent Climber,645566,bm,2026-04-20 19:45:00,1314,9,16076
83.33,Chapter 7: Graphs of Motion,7,5,Laptop,559,2026-04-20 20:24:19,Form 4,3,1,kertas1,Consistent Climber,645567,bm,2026-04-20 20:15:00,1314,6,16076
66.67,Chapter 5: Network in Graph Theory,5,4,Mobile,457,2026-04-20 20:47:37,Form 4,3,2,kertas1,Consistent Climber,645568,bm,2026-04-20 20:40:00,1314,6,16076
83.33,Chapter 3: Logical Reasoning,3,5,Mobile,490,2026-04-22 19:23:10,Form 4,4,1,kertas1,Consistent Climber,645569,bm,2026-04-22 19:15:00,1314,6,16076
71.43,Chapter 7: Graphs of Motion,7,5,Laptop,716,2026-04-22 21:11:56,Form 4,3,2,kertas1,Consistent Climber,645570,english,2026-04-22 21:00:00,1314,7,16076
100.0,Chapter 7: Graphs of Motion,7,4,Desktop,432,2026-04-23 19:22:12,Form 4,4,0,kertas1,Consistent Climber,645571,english,2026-04-23 19:15:00,1314,4,16076
71.43,Chapter 3: Consumer Mathematics: Insurance,13,5,Tablet,1771,2026-04-23 22:19:31,Form 5,2,2,kertas2,Consistent Climber,645572,bm,2026-04-23 21:50:00,1314,7,16076
