accuracy_percent,attempts,avg_score_ratio_percent,chapter_id,correct_attempts,is_hidden_strong_topic,is_hidden_weak_topic,persona,synthetic_student_index,user_id
51.85,27,72.63,4,14,0,0,Deep Focus Learner,1885,16647
66.67,6,82.5,5,4,0,0,Deep Focus Learner,1885,16647
28.57,42,54.41,7,12,0,1,Deep Focus Learner,1885,16647
75.0,4,83.33,8,3,0,0,Deep Focus Learner,1885,16647
40.0,5,76.36,9,2,0,0,Deep Focus Learner,1885,16647
80.0,5,88.89,10,4,0,0,Deep Focus Learner,1885,16647
50.0,2,80.0,11,1,0,0,Deep Focus Learner,1885,16647
93.33,15,92.73,12,14,1,0,Deep Focus Learner,1885,16647
57.14,7,72.31,13,4,0,0,Deep Focus Learner,1885,16647
66.67,9,84.67,15,6,1,0,Deep Focus Learner,1885,16647
75.0,4,86.67,16,3,0,0,Deep Focus Learner,1885,16647
55.56,9,64.0,17,5,0,0,Deep Focus Learner,1885,16647
25.0,4,56.25,3,1,0,0,Deep Focus Learner,1886,16648
22.22,9,22.22,4,2,0,1,Deep Focus Learner,1886,16648
50.0,8,50.0,5,4,0,0,Deep Focus Learner,1886,16648
25.0,8,32.0,7,2,0,1,Deep Focus Learner,1886,16648
40.0,10,40.0,8,4,0,0,Deep Focus Learner,1886,16648
60.0,10,60.0,9,6,0,0,Deep Focus Learner,1886,16648
18.75,16,32.39,10,3,0,1,Deep Focus Learner,1886,16648
55.56,18,55.56,11,10,0,0,Deep Focus Learner,1886,16648
27.78,36,26.11,13,10,0,1,Deep Focus Learner,1886,16648
27.5,40,34.51,14,11,0,1,Deep Focus Learner,1886,16648
50.0,18,50.0,15,9,0,0,Deep Focus Learner,1886,16648
16.67,6,16.67,16,1,0,0,Deep Focus Learner,1886,16648
50.0,12,50.0,17,6,1,0,Deep Focus Learner,1886,16648
75.0,8,75.0,1,6,0,0,Deep Focus Learner,1887,16649
33.33,3,33.33,2,1,0,0,Deep Focus Learner,1887,16649
33.33,6,33.33,3,2,0,0,Deep Focus Learner,1887,16649
20.0,10,19.13,4,2,0,1,Deep Focus Learner,1887,16649
42.86,7,42.86,5,3,1,0,Deep Focus Learner,1887,16649
16.67,6,16.67,7,1,0,0,Deep Focus Learner,1887,16649
25.0,4,48.33,10,1,0,0,Deep Focus Learner,1887,16649
50.0,4,80.0,11,2,0,0,Deep Focus Learner,1887,16649
80.0,5,80.0,12,4,1,0,Deep Focus Learner,1887,16649
50.0,24,66.0,14,12,1,0,Deep Focus Learner,1887,16649
22.22,9,54.6,15,2,0,0,Deep Focus Learner,1887,16649
58.33,12,65.71,16,7,0,0,Deep Focus Learner,1887,16649
41.67,12,41.67,17,5,0,1,Deep Focus Learner,1887,16649
66.67,6,84.29,1,4,0,0,Deep Focus Learner,1888,16650
75.0,4,81.25,3,3,0,0,Deep Focus Learner,1888,16650
30.0,10,63.1,4,3,0,0,Deep Focus Learner,1888,16650
75.0,4,93.33,5,3,1,0,Deep Focus Learner,1888,16650
55.0,20,62.58,6,11,0,0,Deep Focus Learner,1888,16650
20.0,10,26.33,7,2,0,1,Deep Focus Learner,1888,16650
50.0,2,57.14,8,1,0,1,Deep Focus Learner,1888,16650
60.0,10,70.0,9,6,1,0,Deep Focus Learner,1888,16650
75.0,4,93.33,10,3,0,0,Deep Focus Learner,1888,16650
75.0,4,90.0,12,3,0,0,Deep Focus Learner,1888,16650
91.67,12,94.44,13,11,1,0,Deep Focus Learner,1888,16650
50.0,8,69.17,14,4,0,0,Deep Focus Learner,1888,16650
66.67,3,83.33,17,2,0,0,Deep Focus Learner,1888,16650
40.0,5,78.57,1,2,0,0,Consistent Climber,1889,16651
100.0,3,100.0,2,3,1,0,Consistent Climber,1889,16651
42.86,42,65.94,3,18,0,1,Consistent Climber,1889,16651
58.82,17,66.67,5,10,0,0,Consistent Climber,1889,16651
73.53,34,88.15,6,25,1,0,Consistent Climber,1889,16651
70.59,17,87.75,7,12,0,0,Consistent Climber,1889,16651
65.0,20,78.12,8,13,0,0,Consistent Climber,1889,16651
66.67,18,80.36,9,12,0,0,Consistent Climber,1889,16651
27.78,18,53.87,10,5,0,1,Consistent Climber,1889,16651
71.43,7,71.43,11,5,1,0,Consistent Climber,1889,16651
90.91,11,92.86,12,10,1,0,Consistent Climber,1889,16651
43.4,53,57.93,13,23,0,1,Consistent Climber,1889,16651
67.86,28,82.44,14,19,0,0,Consistent Climber,1889,16651
37.84,37,42.2,15,14,0,1,Consistent Climber,1889,16651
87.5,16,95.0,16,14,0,0,Consistent Climber,1889,16651
34.0,50,59.63,17,17,0,1,Consistent Climber,1889,16651
50.0,6,50.0,1,3,0,1,Consistent Climber,1890,16652
63.64,11,72.0,2,7,0,0,Consistent Climber,1890,16652
28.12,64,34.21,3,18,0,1,Consistent Climber,1890,16652
60.42,48,60.42,4,29,0,0,Consistent Climber,1890,16652
58.33,36,62.79,5,21,0,0,Consistent Climber,1890,16652
37.5,16,63.6,6,6,0,0,Consistent Climber,1890,16652
51.35,37,60.33,7,19,0,0,Consistent Climber,1890,16652
50.0,22,50.0,8,11,0,0,Consistent Climber,1890,16652
60.87,23,60.87,10,14,0,0,Consistent Climber,1890,16652
66.67,6,66.67,11,4,1,0,Consistent Climber,1890,16652
34.15,41,38.79,12,14,0,1,Consistent Climber,1890,16652
28.57,7,28.57,14,2,0,0,Consistent Climber,1890,16652
29.41,17,29.41,15,5,0,0,Consistent Climber,1890,16652
78.95,19,81.9,16,15,0,0,Consistent Climber,1890,16652
68.75,16,68.75,17,11,0,0,Consistent Climber,1890,16652
18.75,16,32.14,1,3,0,0,Flexible Learner,1891,16653
40.0,5,52.78,2,2,0,0,Flexible Learner,1891,16653
22.22,9,39.17,3,2,0,0,Flexible Learner,1891,16653
33.33,6,33.33,4,2,0,0,Flexible Learner,1891,16653
44.0,25,45.16,5,11,0,0,Flexible Learner,1891,16653
26.92,26,32.22,6,7,0,1,Flexible Learner,1891,16653
16.67,6,16.67,7,1,0,0,Flexible Learner,1891,16653
11.11,18,21.96,8,2,0,1,Flexible Learner,1891,16653
66.67,9,85.67,9,6,1,0,Flexible Learner,1891,16653
53.85,13,73.26,10,7,1,0,Flexible Learner,1891,16653
52.63,19,60.8,11,10,1,0,Flexible Learner,1891,16653
66.67,6,55.56,12,4,0,0,Flexible Learner,1891,16653
58.82,17,68.86,13,10,0,0,Flexible Learner,1891,16653
85.71,7,85.71,14,6,0,0,Flexible Learner,1891,16653
20.0,10,23.21,15,2,0,0,Flexible Learner,1891,16653
13.33,15,14.71,16,2,0,0,Flexible Learner,1891,16653
23.08,26,30.34,17,6,0,0,Flexible Learner,1891,16653
45.24,42,63.56,1,19,0,1,Consistent Climber,1892,16654
76.47,17,84.62,2,13,0,1,Consistent Climber,1892,16654
63.89,36,80.0,3,23,0,0,Consistent Climber,1892,16654
68.75,16,71.76,4,11,0,0,Consistent Climber,1892,16654
69.23,13,91.33,5,9,0,0,Consistent Climber,1892,16654
60.87,46,83.08,6,28,0,0,Consistent Climber,1892,16654
34.38,32,60.48,7,11,0,1,Consistent Climber,1892,16654
36.0,25,61.9,8,9,0,1,Consistent Climber,1892,16654
100.0,12,100.0,9,12,0,0,Consistent Climber,1892,16654
64.29,14,88.62,10,9,0,0,Consistent Climber,1892,16654
88.89,9,90.0,11,8,1,0,Consistent Climber,1892,16654
83.33,12,97.02,12,10,0,0,Consistent Climber,1892,16654
40.0,10,65.79,13,4,0,0,Consistent Climber,1892,16654
100.0,4,100.0,14,4,0,0,Consistent Climber,1892,16654
38.71,31,66.2,15,12,0,1,Consistent Climber,1892,16654
90.0,10,98.57,16,9,0,0,Consistent Climber,1892,16654
54.55,11,88.46,17,6,1,0,Consistent Climber,1892,16654
27.27,11,33.75,1,3,0,1,Flexible Learner,1893,16655
100.0,2,100.0,2,2,0,0,Flexible Learner,1893,16655
50.0,12,66.56,3,6,0,0,Flexible Learner,1893,16655
50.0,10,82.14,4,5,1,0,Flexible Learner,1893,16655
53.85,13,54.17,5,7,0,1,Flexible Learner,1893,16655
66.67,15,70.59,7,10,1,0,Flexible Learner,1893,16655
33.33,18,33.33,8,6,0,0,Flexible Learner,1893,16655
64.29,14,64.29,9,9,0,0,Flexible Learner,1893,16655
33.33,3,68.89,10,1,0,0,Flexible Learner,1893,16655
61.11,18,66.67,11,11,0,0,Flexible Learner,1893,16655
37.5,40,31.53,12,15,0,1,Flexible Learner,1893,16655
17.65,51,30.88,13,9,0,1,Flexible Learner,1893,16655
45.45,11,56.25,14,5,0,0,Flexible Learner,1893,16655
42.11,19,62.71,15,8,0,0,Flexible Learner,1893,16655
50.0,2,80.0,16,1,0,0,Flexible Learner,1893,16655
80.0,10,80.0,17,8,1,0,Flexible Learner,1893,16655
0.0,7,6.25,1,0,1,0,Weekend Learner,1894,16656
33.33,3,33.33,2,1,0,0,Weekend Learner,1894,16656
12.5,16,19.59,4,2,0,0,Weekend Learner,1894,16656
29.63,27,35.89,5,8,0,1,Weekend Learner,1894,16656
16.67,6,16.67,7,1,0,0,Weekend Learner,1894,16656
50.0,6,50.0,8,3,1,0,Weekend Learner,1894,16656
23.08,13,33.85,9,3,0,0,Weekend Learner,1894,16656
42.11,19,53.91,10,8,0,0,Weekend Learner,1894,16656
60.0,5,71.11,11,3,0,0,Weekend Learner,1894,16656
42.86,7,42.86,14,3,0,0,Weekend Learner,1894,16656
14.29,7,14.29,15,1,0,0,Weekend Learner,1894,16656
31.25,16,30.15,17,5,0,0,Weekend Learner,1894,16656
57.14,21,75.16,1,12,0,0,Consistent Climber,1895,16657
80.0,5,83.93,2,4,0,0,Consistent Climber,1895,16657
100.0,4,100.0,3,4,0,0,Consistent Climber,1895,16657
62.5,8,62.5,4,5,0,0,Consistent Climber,1895,16657
23.81,21,34.52,5,5,0,1,Consistent Climber,1895,16657
35.85,53,53.32,6,19,0,1,Consistent Climber,1895,16657
57.14,7,71.0,7,4,1,0,Consistent Climber,1895,16657
66.67,6,75.94,8,4,0,0,Consistent Climber,1895,16657
65.0,20,66.96,9,13,0,0,Consistent Climber,1895,16657
70.0,10,88.24,10,7,1,0,Consistent Climber,1895,16657
68.97,29,77.71,12,20,0,0,Consistent Climber,1895,16657
75.0,28,75.0,14,21,0,0,Consistent Climber,1895,16657
58.62,29,69.88,15,17,0,0,Consistent Climber,1895,16657
69.23,13,72.35,16,9,0,0,Consistent Climber,1895,16657
66.67,30,79.11,17,20,0,0,Consistent Climber,1895,16657
10.0,10,10.0,1,1,0,1,Fresh Starter,1896,16658
0.0,6,0.0,2,0,0,0,Fresh Starter,1896,16658
30.77,13,30.77,3,4,0,0,Fresh Starter,1896,16658
0.0,22,5.54,4,0,0,1,Fresh Starter,1896,16658
26.67,15,26.67,6,4,0,0,Fresh Starter,1896,16658
0.0,5,0.0,9,0,0,0,Fresh Starter,1896,16658
14.29,14,23.5,11,2,0,1,Fresh Starter,1896,16658
30.0,10,30.0,13,3,0,0,Fresh Starter,1896,16658
16.67,24,30.79,14,4,0,0,Fresh Starter,1896,16658
0.0,4,0.0,15,0,0,0,Fresh Starter,1896,16658
20.0,5,20.0,16,1,1,0,Fresh Starter,1896,16658
72.22,18,72.22,1,13,1,0,Flexible Learner,1897,16659
14.29,7,33.33,2,1,0,1,Flexible Learner,1897,16659
100.0,6,100.0,3,6,1,0,Flexible Learner,1897,16659
47.06,17,46.67,5,8,0,0,Flexible Learner,1897,16659
38.89,18,48.7,6,7,0,0,Flexible Learner,1897,16659
60.87,23,60.87,7,14,0,0,Flexible Learner,1897,16659
16.67,6,16.67,8,1,0,0,Flexible Learner,1897,16659
40.0,10,40.0,9,4,0,0,Flexible Learner,1897,16659
17.65,34,20.38,10,6,0,1,Flexible Learner,1897,16659
22.58,31,25.87,12,7,0,1,Flexible Learner,1897,16659
22.22,9,22.22,13,2,0,1,Flexible Learner,1897,16659
42.86,7,42.86,14,3,0,0,Flexible Learner,1897,16659
75.0,4,75.0,15,3,0,0,Flexible Learner,1897,16659
33.33,6,60.62,16,2,0,0,Flexible Learner,1897,16659
16.67,6,16.67,17,1,0,0,Flexible Learner,1897,16659
33.33,3,33.33,2,1,0,1,Fresh Starter,1898,16660
50.0,4,50.0,3,2,0,0,Fresh Starter,1898,16660
0.0,5,29.55,4,0,0,1,Fresh Starter,1898,16660
50.0,4,50.0,8,2,0,0,Fresh Starter,1898,16660
40.0,5,40.0,9,2,1,0,Fresh Starter,1898,16660
17.39,23,17.39,10,4,0,1,Fresh Starter,1898,16660
50.0,4,50.0,11,2,0,0,Fresh Starter,1898,16660
60.0,5,60.0,12,3,0,0,Fresh Starter,1898,16660
66.67,6,66.67,17,4,0,0,Fresh Starter,1898,16660
73.33,15,73.33,1,11,0,0,Consistent Climber,1899,16661
75.0,12,82.35,2,9,0,0,Consistent Climber,1899,16661
35.14,37,45.0,3,13,0,1,Consistent Climber,1899,16661
58.82,34,81.86,4,20,0,0,Consistent Climber,1899,16661
75.0,12,75.0,5,9,0,0,Consistent Climber,1899,16661
65.0,20,65.0,6,13,0,0,Consistent Climber,1899,16661
47.06,34,51.35,7,16,0,1,Consistent Climber,1899,16661
75.0,12,75.0,8,9,1,0,Consistent Climber,1899,16661
80.0,5,80.0,9,4,0,0,Consistent Climber,1899,16661
73.68,19,73.68,10,14,0,0,Consistent Climber,1899,16661
67.21,61,70.75,11,41,0,0,Consistent Climber,1899,16661
86.96,23,91.72,12,20,1,0,Consistent Climber,1899,16661
56.0,25,81.32,13,14,0,0,Consistent Climber,1899,16661
62.07,58,69.32,14,36,0,1,Consistent Climber,1899,16661
40.0,5,40.0,15,2,0,0,Consistent Climber,1899,16661
75.0,16,75.0,16,12,0,0,Consistent Climber,1899,16661
65.22,23,70.77,17,15,0,0,Consistent Climber,1899,16661
70.0,10,70.0,1,7,0,0,Flexible Learner,1900,16662
66.67,9,66.67,3,6,0,0,Flexible Learner,1900,16662
100.0,5,100.0,4,5,0,0,Flexible Learner,1900,16662
38.46,13,46.67,5,5,0,0,Flexible Learner,1900,16662
70.0,10,70.0,6,7,0,0,Flexible Learner,1900,16662
0.0,1,50.0,7,0,0,0,Flexible Learner,1900,16662
50.0,14,50.0,9,7,0,0,Flexible Learner,1900,16662
21.21,33,22.14,10,7,0,1,Flexible Learner,1900,16662
44.44,9,58.33,11,4,1,0,Flexible Learner,1900,16662
50.0,14,53.93,12,7,0,0,Flexible Learner,1900,16662
25.0,16,48.97,13,4,0,0,Flexible Learner,1900,16662
44.44,9,44.44,14,4,0,0,Flexible Learner,1900,16662
60.0,5,60.0,16,3,1,0,Flexible Learner,1900,16662
63.64,11,63.64,17,7,0,0,Flexible Learner,1900,16662
73.33,15,90.0,1,11,1,0,Consistent Climber,1901,16663
100.0,7,100.0,2,7,0,0,Consistent Climber,1901,16663
83.33,6,83.33,3,5,0,0,Consistent Climber,1901,16663
56.79,81,60.7,4,46,0,1,Consistent Climber,1901,16663
72.41,29,74.19,5,21,0,0,Consistent Climber,1901,16663
53.85,13,80.0,6,7,1,0,Consistent Climber,1901,16663
39.29,28,44.03,7,11,0,1,Consistent Climber,1901,16663
80.0,20,84.0,8,16,0,0,Consistent Climber,1901,16663
70.0,10,70.0,9,7,0,0,Consistent Climber,1901,16663
53.33,15,53.33,10,8,0,0,Consistent Climber,1901,16663
84.62,13,90.0,11,11,0,0,Consistent Climber,1901,16663
79.41,34,88.57,12,27,0,0,Consistent Climber,1901,16663
85.71,14,85.71,14,12,0,0,Consistent Climber,1901,16663
33.33,60,45.8,15,20,0,1,Consistent Climber,1901,16663
70.59,34,70.59,16,24,0,0,Consistent Climber,1901,16663
88.89,9,93.33,17,8,0,0,Consistent Climber,1901,16663
88.89,9,92.31,1,8,0,0,Deep Focus Learner,1902,16664
50.0,8,56.25,2,4,0,0,Deep Focus Learner,1902,16664
57.14,14,57.14,4,8,0,0,Deep Focus Learner,1902,16664
73.91,23,73.91,5,17,0,0,Deep Focus Learner,1902,16664
30.0,20,58.28,6,6,0,0,Deep Focus Learner,1902,16664
35.71,14,61.5,7,5,0,0,Deep Focus Learner,1902,16664
21.74,23,23.48,8,5,0,1,Deep Focus Learner,1902,16664
38.46,13,38.46,9,5,0,0,Deep Focus Learner,1902,16664
75.0,4,75.0,10,3,1,0,Deep Focus Learner,1902,16664
48.0,25,55.26,12,12,0,0,Deep Focus Learner,1902,16664
36.0,25,36.0,13,9,0,1,Deep Focus Learner,1902,16664
45.45,11,45.45,15,5,1,0,Deep Focus Learner,1902,16664
66.67,9,66.67,16,6,0,0,Deep Focus Learner,1902,16664
16.67,6,16.67,17,1,0,0,Deep Focus Learner,1902,16664
81.82,11,81.82,1,9,1,0,Consistent Climber,1903,16665
83.33,6,83.33,2,5,0,0,Consistent Climber,1903,16665
44.44,9,66.25,3,4,0,0,Consistent Climber,1903,16665
62.5,8,62.5,4,5,1,0,Consistent Climber,1903,16665
43.59,39,49.33,5,17,0,1,Consistent Climber,1903,16665
57.58,33,62.11,6,19,0,0,Consistent Climber,1903,16665
72.73,11,82.22,7,8,1,0,Consistent Climber,1903,16665
30.56,36,29.69,8,11,0,1,Consistent Climber,1903,16665
80.0,5,80.0,9,4,0,0,Consistent Climber,1903,16665
78.57,14,78.57,10,11,1,0,Consistent Climber,1903,16665
54.35,46,60.0,11,25,0,0,Consistent Climber,1903,16665
60.0,5,60.0,12,3,0,0,Consistent Climber,1903,16665
100.0,4,100.0,13,4,0,0,Consistent Climber,1903,16665
64.29,14,64.29,14,9,0,0,Consistent Climber,1903,16665
52.38,21,69.86,15,11,0,0,Consistent Climber,1903,16665
68.75,16,75.56,16,11,0,0,Consistent Climber,1903,16665
45.45,11,45.45,17,5,0,0,Consistent Climber,1903,16665
37.5,8,44.62,1,3,1,0,Flexible Learner,1904,16666
21.74,23,30.69,2,5,0,1,Flexible Learner,1904,16666
39.39,33,37.3,3,13,0,0,Flexible Learner,1904,16666
37.5,8,37.5,4,3,0,0,Flexible Learner,1904,16666
12.5,32,12.22,5,4,0,1,Flexible Learner,1904,16666
26.67,15,26.67,6,4,0,0,Flexible Learner,1904,16666
20.0,10,32.31,7,2,0,0,Flexible Learner,1904,16666
33.33,6,33.33,8,2,1,0,Flexible Learner,1904,16666
10.0,10,10.0,9,1,0,1,Flexible Learner,1904,16666
23.53,17,23.53,11,4,0,0,Flexible Learner,1904,16666
50.0,10,50.0,12,5,0,0,Flexible Learner,1904,16666
18.75,16,18.75,13,3,0,1,Flexible Learner,1904,16666
25.0,4,25.0,14,1,0,0,Flexible Learner,1904,16666
10.0,30,18.57,15,3,0,1,Flexible Learner,1904,16666
65.0,20,65.0,16,13,1,0,Flexible Learner,1904,16666
66.67,12,86.67,17,8,1,0,Flexible Learner,1904,16666
8.33,12,8.33,1,1,0,1,Fresh Starter,1905,16667
25.0,12,25.0,3,3,0,0,Fresh Starter,1905,16667
14.29,7,14.29,5,1,0,0,Fresh Starter,1905,16667
0.0,5,0.0,6,0,0,1,Fresh Starter,1905,16667
0.0,4,0.0,9,0,0,0,Fresh Starter,1905,16667
0.0,14,0.0,10,0,0,1,Fresh Starter,1905,16667
8.33,24,8.33,11,2,0,1,Fresh Starter,1905,16667
0.0,17,8.42,12,0,0,1,Fresh Starter,1905,16667
12.5,8,12.5,13,1,0,0,Fresh Starter,1905,16667
26.67,15,26.67,15,4,0,0,Fresh Starter,1905,16667
20.0,5,20.0,17,1,1,0,Fresh Starter,1905,16667
16.67,12,29.47,1,2,0,1,Deep Focus Learner,1906,16668
50.0,2,62.5,2,1,0,0,Deep Focus Learner,1906,16668
40.74,27,44.83,3,11,0,1,Deep Focus Learner,1906,16668
33.33,6,55.0,4,2,0,0,Deep Focus Learner,1906,16668
60.0,15,73.33,5,9,0,0,Deep Focus Learner,1906,16668
43.75,16,71.67,6,7,0,0,Deep Focus Learner,1906,16668
84.62,13,84.62,7,11,1,0,Deep Focus Learner,1906,16668
50.0,20,50.0,9,10,0,0,Deep Focus Learner,1906,16668
20.0,5,20.0,12,1,0,0,Deep Focus Learner,1906,16668
42.86,7,64.72,14,3,0,0,Deep Focus Learner,1906,16668
76.92,13,80.0,16,10,1,0,Deep Focus Learner,1906,16668
0.0,4,0.0,17,0,0,1,Deep Focus Learner,1906,16668
66.67,12,72.86,1,8,0,0,Deep Focus Learner,1907,16669
33.33,3,50.0,2,1,0,1,Deep Focus Learner,1907,16669
52.94,17,58.42,3,9,0,1,Deep Focus Learner,1907,16669
44.0,25,66.83,4,11,0,0,Deep Focus Learner,1907,16669
47.37,19,57.5,5,9,0,1,Deep Focus Learner,1907,16669
38.1,21,63.64,6,8,0,0,Deep Focus Learner,1907,16669
60.0,5,90.0,9,3,1,0,Deep Focus Learner,1907,16669
50.0,4,76.67,10,2,0,0,Deep Focus Learner,1907,16669
50.0,4,77.14,11,2,0,0,Deep Focus Learner,1907,16669
55.56,9,85.28,12,5,0,0,Deep Focus Learner,1907,16669
80.0,5,80.0,13,4,0,0,Deep Focus Learner,1907,16669
92.31,13,92.31,14,12,0,0,Deep Focus Learner,1907,16669
68.42,19,68.42,15,13,0,0,Deep Focus Learner,1907,16669
69.23,13,76.0,16,9,0,0,Deep Focus Learner,1907,16669
83.33,6,83.33,17,5,0,0,Deep Focus Learner,1907,16669
43.48,23,52.67,1,10,0,1,Consistent Climber,1908,16670
66.67,3,66.67,2,2,0,0,Consistent Climber,1908,16670
60.47,43,62.67,3,26,0,1,Consistent Climber,1908,16670
60.0,25,71.0,4,15,0,0,Consistent Climber,1908,16670
66.67,3,90.0,5,2,1,0,Consistent Climber,1908,16670
42.86,7,82.73,6,3,1,0,Consistent Climber,1908,16670
76.47,17,88.0,7,13,0,0,Consistent Climber,1908,16670
100.0,5,100.0,8,5,0,0,Consistent Climber,1908,16670
70.59,17,78.08,9,12,0,0,Consistent Climber,1908,16670
43.75,16,50.83,10,7,0,1,Consistent Climber,1908,16670
46.67,15,50.0,11,7,0,0,Consistent Climber,1908,16670
77.78,9,92.73,12,7,0,0,Consistent Climber,1908,16670
56.52,23,70.56,13,13,0,0,Consistent Climber,1908,16670
47.62,21,65.0,14,10,0,1,Consistent Climber,1908,16670
72.73,11,82.35,15,8,0,0,Consistent Climber,1908,16670
80.0,20,84.17,16,16,0,0,Consistent Climber,1908,16670
60.0,10,60.0,17,6,0,0,Consistent Climber,1908,16670
33.33,6,33.33,1,2,1,0,Fresh Starter,1909,16671
33.33,3,33.33,2,1,0,0,Fresh Starter,1909,16671
9.52,21,19.64,4,2,0,1,Fresh Starter,1909,16671
25.0,4,34.38,5,1,0,0,Fresh Starter,1909,16671
40.0,5,40.0,6,2,1,0,Fresh Starter,1909,16671
27.27,11,27.27,8,3,0,0,Fresh Starter,1909,16671
0.0,5,0.0,9,0,0,1,Fresh Starter,1909,16671
45.0,20,45.0,11,9,0,0,Fresh Starter,1909,16671
20.0,5,20.0,12,1,0,1,Fresh Starter,1909,16671
75.0,4,70.0,13,3,0,0,Fresh Starter,1909,16671
50.0,2,70.0,14,1,0,0,Fresh Starter,1909,16671
0.0,2,0.0,16,0,0,1,Fresh Starter,1909,16671
33.33,6,33.33,17,2,1,0,Fresh Starter,1909,16671
40.0,20,63.39,1,8,0,0,Weekend Learner,1910,16672
33.33,3,33.33,2,1,0,0,Weekend Learner,1910,16672
66.67,3,87.5,3,2,0,0,Weekend Learner,1910,16672
22.58,31,37.17,4,7,0,1,Weekend Learner,1910,16672
50.0,2,62.5,5,1,0,0,Weekend Learner,1910,16672
100.0,3,100.0,6,3,1,0,Weekend Learner,1910,16672
37.14,35,38.6,7,13,0,1,Weekend Learner,1910,16672
75.0,4,93.33,8,3,1,0,Weekend Learner,1910,16672
83.33,6,71.88,9,5,0,0,Weekend Learner,1910,16672
40.0,5,40.0,11,2,0,0,Weekend Learner,1910,16672
26.67,15,26.67,12,4,0,1,Weekend Learner,1910,16672
30.0,10,60.17,13,3,0,0,Weekend Learner,1910,16672
31.58,19,45.53,14,6,0,1,Weekend Learner,1910,16672
33.33,6,58.57,15,2,0,0,Weekend Learner,1910,16672
62.5,8,76.43,16,5,0,0,Weekend Learner,1910,16672
35.0,20,48.28,17,7,0,0,Weekend Learner,1910,16672
50.0,10,67.27,1,5,0,0,Flexible Learner,1911,16673
80.0,15,83.33,3,12,0,0,Flexible Learner,1911,16673
22.92,48,23.98,4,11,0,1,Flexible Learner,1911,16673
60.0,5,77.0,5,3,0,0,Flexible Learner,1911,16673
44.12,34,44.12,6,15,0,1,Flexible Learner,1911,16673
53.33,15,56.25,7,8,0,0,Flexible Learner,1911,16673
0.0,2,64.0,8,0,1,0,Flexible Learner,1911,16673
60.0,15,73.0,9,9,0,0,Flexible Learner,1911,16673
36.59,41,41.25,10,15,0,1,Flexible Learner,1911,16673
10.0,10,13.33,11,1,0,1,Flexible Learner,1911,16673
50.0,10,50.0,12,5,1,0,Flexible Learner,1911,16673
41.38,29,41.38,13,12,0,1,Flexible Learner,1911,16673
55.56,9,65.0,14,5,0,0,Flexible Learner,1911,16673
33.33,6,78.33,15,2,1,0,Flexible Learner,1911,16673
44.44,18,44.44,17,8,0,0,Flexible Learner,1911,16673
50.0,10,50.0,1,5,1,0,Fresh Starter,1912,16674
100.0,1,100.0,2,1,1,0,Fresh Starter,1912,16674
25.0,4,25.0,3,1,0,0,Fresh Starter,1912,16674
30.0,10,72.39,4,3,1,0,Fresh Starter,1912,16674
62.5,8,62.5,5,5,0,0,Fresh Starter,1912,16674
20.0,5,20.0,6,1,0,0,Fresh Starter,1912,16674
25.0,20,25.0,8,5,0,1,Fresh Starter,1912,16674
33.33,9,45.91,11,3,0,1,Fresh Starter,1912,16674
43.75,16,62.12,12,7,0,0,Fresh Starter,1912,16674
57.14,14,57.14,14,8,0,0,Fresh Starter,1912,16674
0.0,6,2.78,15,0,0,1,Fresh Starter,1912,16674
65.0,20,90.42,1,13,0,0,Consistent Climber,1913,16675
100.0,3,100.0,2,3,0,0,Consistent Climber,1913,16675
81.82,11,90.67,3,9,0,0,Consistent Climber,1913,16675
63.16,38,63.16,4,24,0,0,Consistent Climber,1913,16675
75.76,33,81.86,5,25,0,0,Consistent Climber,1913,16675
80.0,5,80.0,6,4,1,0,Consistent Climber,1913,16675
64.29,14,64.29,7,9,0,0,Consistent Climber,1913,16675
60.53,38,68.3,8,23,0,1,Consistent Climber,1913,16675
70.97,31,79.0,9,22,0,0,Consistent Climber,1913,16675
71.43,21,71.43,10,15,0,0,Consistent Climber,1913,16675
60.0,5,60.0,11,3,0,0,Consistent Climber,1913,16675
70.83,24,77.3,12,17,0,0,Consistent Climber,1913,16675
66.67,9,80.56,13,6,0,0,Consistent Climber,1913,16675
50.0,50,50.0,16,25,0,1,Consistent Climber,1913,16675
78.57,28,78.57,17,22,0,0,Consistent Climber,1913,16675
13.64,22,23.0,1,3,0,1,Weekend Learner,1914,16676
66.67,3,66.67,2,2,0,0,Weekend Learner,1914,16676
0.0,2,12.5,3,0,0,0,Weekend Learner,1914,16676
16.67,6,16.67,4,1,0,1,Weekend Learner,1914,16676
43.75,16,43.75,5,7,0,0,Weekend Learner,1914,16676
20.0,15,34.8,6,3,0,0,Weekend Learner,1914,16676
42.86,7,42.86,7,3,0,0,Weekend Learner,1914,16676
60.0,10,60.0,8,6,1,0,Weekend Learner,1914,16676
0.0,1,60.0,10,0,0,0,Weekend Learner,1914,16676
58.33,12,58.33,11,7,0,0,Weekend Learner,1914,16676
23.53,34,33.41,13,8,0,1,Weekend Learner,1914,16676
24.39,41,31.1,14,10,0,1,Weekend Learner,1914,16676
0.0,4,0.0,15,0,1,0,Weekend Learner,1914,16676
100.0,4,100.0,16,4,1,0,Weekend Learner,1914,16676
22.22,9,22.22,17,2,0,0,Weekend Learner,1914,16676
33.33,6,33.33,1,2,0,0,Flexible Learner,1915,16677
