active_day_ratio,active_days,active_days_last_7_days,avg_session_minutes,avg_time_per_question,evening_session_ratio,max_streak,pattern_label,persona,questions_per_session,recent_active_day_ratio,session_growth_ratio,sessions_last_7_days,sessions_previous_7_days,study_minutes_last_7_days,study_minutes_previous_7_days,synthetic_student_index,total_questions,total_sessions,total_study_minutes,user_id,weekend_session_ratio
1.0,9,2,10.01,106.6,0.4444,2,Fresh Starter,Fresh Starter,4.67,1.0,2,2,0,26.8,0.0,1531,42,9,90.12,16293,0.1111
1.0,12,2,9.76,80.79,0.6667,1,Fresh Starter,Fresh Starter,5.83,1.0,1.0,2,1,20.53,10.68,1532,70,12,117.08,16294,0.1667
0.8649,32,0,11.47,118.77,1.0,4,Deep Focus Learner,Deep Focus Learner,4.84,0,0,0,0,0.0,0.0,1533,179,37,424.3,16295,0.2432
1.0,21,1,8.25,79.7,0.7619,3,Fresh Starter,Fresh Starter,4.81,1.0,-0.6667,1,3,6.77,19.9,1534,101,21,173.25,16296,0.3333
1.0,13,1,21.41,192.94,0.4615,1,Fresh Starter,Fresh Starter,6.0,1.0,0.0,1,1,22.33,46.43,1535,78,13,278.38,16297,0.2308
0.8788,29,2,12.61,140.43,0.6667,5,Flexible Learner,Flexible Learner,4.55,1.0,0.0,2,2,34.88,28.83,1536,150,33,416.12,16298,0.2424
0.9167,22,1,14.85,145.3,1.0,4,Deep Focus Learner,Deep Focus Learner,5.17,1.0,1,1,0,13.13,0.0,1537,124,24,356.42,16299,0.1667
0.6757,50,2,11.81,106.71,1.0,5,Consistent Climber,Consistent Climber,5.51,0.5,1.0,4,2,35.52,18.22,1538,408,74,874.12,16300,0.0
0.6364,14,0,13.63,143.44,0.2727,2,Weekend Learner,Weekend Learner,4.95,0,-1.0,0,1,0.0,10.08,1539,109,22,299.95,16301,1.0
0.5897,23,2,9.63,85.11,0.0769,2,Weekend Learner,Weekend Learner,5.44,0.5,1.0,4,2,30.47,13.63,1540,212,39,375.62,16302,0.9744
0.871,27,4,13.26,147.89,0.6452,3,Flexible Learner,Flexible Learner,4.65,0.5714,6.0,7,1,107.08,2.78,1541,144,31,411.12,16303,0.4194
0.82,41,3,12.59,106.07,0.82,4,Flexible Learner,Flexible Learner,6.0,1.0,2.0,3,1,26.57,14.58,1542,300,50,629.58,16304,0.28
0.7812,25,2,10.55,103.31,1.0,3,Deep Focus Learner,Deep Focus Learner,5.06,0.5,3.0,4,1,26.68,5.15,1543,162,32,337.73,16305,0.25
1.0,18,1,9.96,84.33,0.5556,2,Fresh Starter,Fresh Starter,5.61,1.0,-0.5,1,2,13.15,27.23,1544,101,18,179.33,16306,0.2778
0.618,55,4,10.38,98.95,1.0,6,High Achiever,High Achiever,5.2,0.5,0.1429,8,7,103.52,66.62,1545,463,89,924.12,16307,0.1348
1.0,15,1,10.15,101.86,0.6667,3,Fresh Starter,Fresh Starter,4.8,1.0,0.0,1,1,8.05,8.18,1546,72,15,152.23,16308,0.2667
0.7407,20,2,11.49,118.07,0.1852,2,Weekend Learner,Weekend Learner,4.85,1.0,2,2,0,50.38,0.0,1547,131,27,310.15,16309,0.963
0.6154,24,1,10.97,111.71,0.3077,4,Weekend Learner,Weekend Learner,5.0,0.5,2,2,0,36.72,0.0,1548,195,39,427.68,16310,0.8718
0.7826,18,1,13.7,141.69,0.087,2,Weekend Learner,Weekend Learner,4.91,1.0,-0.6667,1,3,9.47,26.43,1549,113,23,315.0,16311,0.913
0.8182,27,2,11.37,110.51,1.0,3,Deep Focus Learner,Deep Focus Learner,5.18,1.0,0.0,2,2,17.13,20.75,1550,171,33,375.1,16312,0.303
0.9062,29,2,9.55,85.77,1.0,2,Deep Focus Learner,Deep Focus Learner,5.38,0.6667,-0.25,3,4,48.15,39.73,1551,172,32,305.7,16313,0.375
0.5526,21,1,12.46,133.81,0.2368,3,Weekend Learner,Weekend Learner,4.76,0.5,-0.7778,2,9,22.07,155.43,1552,181,38,473.32,16314,0.9737
0.6863,35,2,10.8,99.73,1.0,5,High Achiever,High Achiever,5.33,0.6667,-0.5,3,6,65.12,48.0,1553,272,51,550.8,16315,0.2353
0.96,24,1,12.26,112.18,1.0,3,Deep Focus Learner,Deep Focus Learner,5.64,1.0,-0.5,1,2,6.82,16.92,1554,141,25,306.6,16316,0.28
0.7818,43,2,16.62,171.29,0.7455,6,Flexible Learner,Flexible Learner,5.2,1.0,-0.3333,2,3,18.57,62.48,1555,286,55,914.15,16317,0.2545
0.8085,38,3,13.18,145.85,0.6596,4,Flexible Learner,Flexible Learner,4.74,1.0,0.5,3,2,32.33,9.02,1556,223,47,619.3,16318,0.1702
0.6111,44,3,13.15,140.82,1.0,5,Consistent Climber,Consistent Climber,4.83,0.75,-0.3333,4,6,35.98,59.63,1557,348,72,947.05,16319,0.0
0.7308,38,1,14.08,140.68,1.0,4,Consistent Climber,Consistent Climber,5.17,1.0,-0.8,1,5,50.05,110.77,1558,269,52,732.12,16320,0.0
0.5946,22,2,13.05,117.13,0.2162,3,Weekend Learner,Weekend Learner,5.76,0.5,1.0,4,2,36.97,16.37,1559,213,37,482.7,16321,0.973
0.7778,21,0,12.2,111.36,1.0,2,Deep Focus Learner,Deep Focus Learner,5.56,0,-1.0,0,3,0.0,53.07,1560,150,27,329.28,16322,0.4074
0.7955,35,1,15.46,165.29,0.9318,4,Flexible Learner,Flexible Learner,4.93,1.0,-0.5,1,2,37.8,18.45,1561,217,44,680.17,16323,0.2955
0.6957,32,0,13.53,135.76,1.0,5,Consistent Climber,Consistent Climber,5.13,0,-1.0,0,6,0.0,108.55,1562,236,46,622.23,16324,0.0
0.6032,38,1,11.88,109.4,1.0,6,High Achiever,High Achiever,5.51,0.5,0.0,2,2,17.4,33.37,1563,347,63,748.48,16325,0.1429
0.8364,46,4,10.83,106.74,0.6727,6,Flexible Learner,Flexible Learner,5.09,1.0,-0.4286,4,7,34.3,86.95,1564,280,55,595.68,16326,0.3273
0.913,21,1,12.79,129.29,1.0,2,Deep Focus Learner,Deep Focus Learner,5.13,1.0,0.0,1,1,56.9,6.67,1565,118,23,294.23,16327,0.2174
1.0,19,0,10.27,134.43,0.7895,2,Fresh Starter,Fresh Starter,3.79,0,0,0,0,0.0,0.0,1566,72,19,195.13,16328,0.2105
0.9167,22,1,13.79,132.39,1.0,3,Deep Focus Learner,Deep Focus Learner,5.5,1.0,-0.5,1,2,6.12,14.53,1567,132,24,330.97,16329,0.2083
0.8529,29,1,13.47,118.44,0.8824,3,Flexible Learner,Flexible Learner,5.97,1.0,-0.8,1,5,5.95,55.75,1568,203,34,458.12,16330,0.2647
0.6629,59,5,13.97,136.72,1.0,6,High Achiever,High Achiever,5.34,0.5556,2.0,9,3,117.15,43.38,1569,475,89,1243.6,16331,0.1348
0.7647,52,5,17.33,173.06,1.0,6,High Achiever,High Achiever,5.34,0.8333,0.2,6,5,81.22,78.4,1570,363,68,1178.3,16332,0.1765
0.5517,16,1,9.98,87.91,0.2759,2,Weekend Learner,Weekend Learner,5.66,1.0,-0.6667,1,3,14.2,20.55,1571,164,29,289.43,16333,1.0
0.6429,45,4,12.17,113.22,1.0,5,Consistent Climber,Consistent Climber,5.41,1.0,3.0,4,1,34.78,14.45,1572,379,70,851.82,16334,0.0
0.7955,35,2,10.46,104.16,0.5909,4,Flexible Learner,Flexible Learner,5.0,1.0,1.0,2,1,15.63,8.83,1573,220,44,460.33,16335,0.2727
0.8857,31,4,9.56,88.5,0.9143,4,Flexible Learner,Flexible Learner,5.17,1.0,1.0,4,2,32.78,18.23,1574,181,35,334.65,16336,0.3143
0.5814,25,0,18.3,160.83,0.2093,3,Weekend Learner,Weekend Learner,6.12,0,-1.0,0,1,0.0,58.23,1575,263,43,786.75,16337,0.9767
0.6515,43,3,12.52,120.48,1.0,5,Consistent Climber,Consistent Climber,5.27,0.375,0.6,8,5,112.62,101.72,1576,348,66,826.48,16338,0.0
0.6364,21,1,13.4,154.21,0.2727,3,Weekend Learner,Weekend Learner,4.55,0.5,0.0,2,2,10.63,8.97,1577,150,33,442.2,16339,0.9394
0.7333,44,4,14.34,149.22,1.0,5,Consistent Climber,Consistent Climber,5.07,0.6667,0.2,6,5,79.0,68.1,1578,304,60,860.67,16340,0.0
0.6897,40,4,13.39,142.29,1.0,4,Consistent Climber,Consistent Climber,4.9,0.5714,0.1667,7,6,87.12,120.32,1579,284,58,776.35,16341,0.0
0.8261,38,4,10.86,113.02,1.0,4,Consistent Climber,Consistent Climber,4.85,0.8,1.5,5,2,51.93,19.7,1580,223,46,499.6,16342,0.0
0.5775,41,4,12.04,119.98,1.0,4,Consistent Climber,Consistent Climber,5.06,0.6667,2.0,6,2,105.45,66.73,1581,359,71,854.5,16343,0.0
0.6935,43,3,10.43,88.76,1.0,5,Consistent Climber,Consistent Climber,5.63,1.0,-0.6667,3,9,17.2,91.33,1582,349,62,646.48,16344,0.0
1.0,23,1,19.43,215.14,0.6087,2,Fresh Starter,Fresh Starter,4.87,1.0,0.0,1,1,74.23,4.78,1583,112,23,446.98,16345,0.2609
0.8679,46,2,12.1,109.23,0.8113,4,Flexible Learner,Flexible Learner,5.6,1.0,-0.5,2,4,18.6,30.68,1584,297,53,641.38,16346,0.3585
0.6604,35,2,14.98,150.6,1.0,5,Consistent Climber,Consistent Climber,5.23,0.6667,-0.25,3,4,19.05,43.88,1585,277,53,794.0,16347,0.0
0.6857,24,3,10.4,110.77,0.1143,2,Weekend Learner,Weekend Learner,4.6,0.75,1.0,4,2,35.52,15.75,1586,161,35,364.13,16348,0.9143
0.6964,39,4,12.36,120.65,1.0,3,Consistent Climber,Consistent Climber,5.23,0.8,1.5,5,2,93.48,23.05,1587,293,56,691.93,16349,0.0
0.7818,43,3,11.69,99.83,1.0,3,High Achiever,High Achiever,5.82,0.75,0.0,4,4,45.97,49.43,1588,320,55,642.95,16350,0.1818
0.5,16,1,12.71,139.53,0.1562,2,Weekend Learner,Weekend Learner,4.69,0.5,-0.6,2,5,41.27,44.35,1589,150,32,406.73,16351,1.0
1.0,16,0,14.03,129.2,0.6875,2,Fresh Starter,Fresh Starter,5.69,0,-1.0,0,1,0.0,10.28,1590,91,16,224.53,16352,0.1875
0.7333,33,2,15.22,167.24,0.7556,6,Flexible Learner,Flexible Learner,4.78,0.6667,-0.4,3,5,28.93,110.72,1591,215,45,684.78,16353,0.1556
0.7879,26,2,12.55,113.77,0.7879,3,Flexible Learner,Flexible Learner,5.45,1.0,-0.3333,2,3,44.1,24.97,1592,180,33,414.23,16354,0.303
0.7778,35,5,12.22,120.03,1.0,3,Consistent Climber,Consistent Climber,5.2,0.4545,4.5,11,2,139.5,24.65,1593,234,45,549.75,16355,0.0
0.9091,20,1,17.78,154.31,1.0,2,Deep Focus Learner,Deep Focus Learner,6.14,0.5,1.0,2,1,14.6,6.45,1594,135,22,391.27,16356,0.3182
0.5556,20,1,7.75,72.14,0.1389,2,Weekend Learner,Weekend Learner,5.0,0.5,-0.3333,2,3,16.93,32.13,1595,180,36,279.0,16357,1.0
0.8095,34,1,13.78,137.32,0.8095,5,Flexible Learner,Flexible Learner,5.29,0.5,-0.6,2,5,57.85,41.25,1596,222,42,578.97,16358,0.2857
0.913,21,1,13.37,132.43,1.0,3,Deep Focus Learner,Deep Focus Learner,5.26,1.0,0.0,1,1,9.72,9.22,1597,121,23,307.48,16359,0.087
0.697,46,4,11.76,128.54,1.0,6,High Achiever,High Achiever,4.65,0.6667,0.2,6,5,53.5,48.53,1598,307,66,776.25,16360,0.2424
0.7714,27,1,11.55,101.96,1.0,2,Deep Focus Learner,Deep Focus Learner,5.66,1.0,-0.8,1,5,7.83,58.77,1599,198,35,404.22,16361,0.2
0.6875,33,2,12.91,111.32,1.0,4,Consistent Climber,Consistent Climber,5.94,1.0,0.0,2,2,18.02,14.88,1600,285,48,619.75,16362,0.0
0.5312,17,2,9.71,82.62,0.25,3,Weekend Learner,Weekend Learner,5.66,0.6667,3,3,0,30.7,0.0,1601,181,32,310.72,16363,0.9688
0.6232,43,2,15.05,138.98,1.0,5,Consistent Climber,Consistent Climber,5.72,0.6667,-0.5,3,6,28.23,62.75,1602,395,69,1038.72,16364,0.0
0.6418,43,4,10.58,90.23,1.0,5,Consistent Climber,Consistent Climber,5.79,0.8,0.0,5,5,43.97,39.63,1603,388,67,708.87,16365,0.0
0.746,47,5,18.23,178.84,1.0,6,High Achiever,High Achiever,5.46,0.7143,1.3333,7,3,122.4,28.4,1604,344,63,1148.43,16366,0.1905
0.8,16,0,8.32,71.61,1.0,2,Deep Focus Learner,Deep Focus Learner,5.45,0,0,0,0,0.0,0.0,1605,109,20,166.48,16367,0.5
0.881,37,2,12.56,133.78,0.881,5,Flexible Learner,Flexible Learner,4.74,1.0,-0.5,2,4,19.73,89.83,1606,199,42,527.6,16368,0.3095
0.8039,41,3,12.68,123.99,0.7451,4,Flexible Learner,Flexible Learner,5.22,0.75,0.0,4,4,52.37,36.73,1607,266,51,646.8,16369,0.2157
1.0,21,3,9.05,81.46,0.9048,4,Fresh Starter,Fresh Starter,5.29,1.0,2.0,3,1,33.3,6.72,1608,111,21,190.03,16370,0.1905
0.8571,24,0,10.41,104.95,1.0,3,Deep Focus Learner,Deep Focus Learner,4.89,0,-1.0,0,1,0.0,7.73,1609,137,28,291.58,16371,0.2143
0.88,22,3,8.28,86.3,1.0,4,Deep Focus Learner,Deep Focus Learner,4.44,1.0,3,3,0,25.95,0.0,1610,111,25,206.9,16372,0.12
0.6471,44,5,12.93,121.97,1.0,3,Consistent Climber,Consistent Climber,5.4,0.5,2.3333,10,3,93.95,65.52,1611,367,68,879.43,16373,0.0
0.7895,30,1,11.82,104.25,1.0,2,Deep Focus Learner,Deep Focus Learner,5.66,0.5,-0.3333,2,3,26.02,34.0,1612,215,38,449.03,16374,0.2368
0.6711,51,4,13.29,121.19,1.0,5,Consistent Climber,Consistent Climber,5.63,0.8,1.5,5,2,133.28,47.4,1613,428,76,1009.85,16375,0.0
0.7,42,3,12.38,106.67,1.0,4,Consistent Climber,Consistent Climber,5.9,0.75,0.0,4,4,44.77,35.73,1614,354,60,742.72,16376,0.0
0.6944,50,4,10.62,98.73,1.0,5,Consistent Climber,Consistent Climber,5.31,1.0,-0.2,4,5,27.03,57.42,1615,382,72,764.53,16377,0.0
0.7037,19,1,14.64,143.4,0.2593,2,Weekend Learner,Weekend Learner,5.33,0.5,0.0,2,2,14.77,15.25,1616,144,27,395.4,16378,0.9259
0.6441,38,3,10.56,97.27,1.0,5,Consistent Climber,Consistent Climber,5.46,0.75,0.3333,4,3,46.32,21.45,1617,322,59,622.98,16379,0.0
0.623,38,2,13.48,122.05,1.0,4,Consistent Climber,Consistent Climber,5.69,0.4,0.6667,5,3,94.78,23.73,1618,347,61,822.5,16380,0.0
0.5641,44,3,9.83,93.53,1.0,5,Consistent Climber,Consistent Climber,5.09,0.6,0.0,5,5,38.43,45.18,1619,397,78,766.73,16381,0.0
0.6531,32,1,12.12,121.0,1.0,4,Consistent Climber,Consistent Climber,5.1,1.0,0.0,1,1,17.18,8.37,1620,250,49,593.73,16382,0.0
0.6667,20,0,16.6,164.4,0.3333,2,Weekend Learner,Weekend Learner,5.4,0,-1.0,0,3,0.0,25.95,1621,162,30,498.02,16383,0.9667
0.5789,22,2,10.26,92.18,0.1053,2,Weekend Learner,Weekend Learner,5.32,1.0,-0.6,2,5,17.68,39.35,1622,202,38,389.73,16384,1.0
0.7209,31,5,10.43,92.8,0.7442,5,Flexible Learner,Flexible Learner,5.53,0.8333,6,6,0,61.0,0.0,1623,238,43,448.33,16385,0.3023
0.8421,32,2,11.75,122.96,1.0,5,Deep Focus Learner,Deep Focus Learner,4.92,0.5,1.0,4,2,33.57,23.3,1624,187,38,446.63,16386,0.2895
0.6111,44,3,13.52,136.66,1.0,4,Consistent Climber,Consistent Climber,5.12,1.0,-0.6667,3,9,28.37,82.47,1625,369,72,973.68,16387,0.0
1.0,9,1,24.13,194.85,0.5556,1,Fresh Starter,Fresh Starter,6.89,1.0,1,1,0,68.35,0.0,1626,62,9,217.15,16388,0.3333
1.0,21,1,13.28,128.82,0.7619,4,Fresh Starter,Fresh Starter,5.24,1.0,0.0,1,1,29.37,6.37,1627,110,21,278.85,16389,0.3333
0.8519,23,3,9.14,80.9,1.0,3,Deep Focus Learner,Deep Focus Learner,5.44,0.75,0.3333,4,3,26.53,21.77,1628,147,27,246.73,16390,0.2222
0.8333,15,0,9.9,98.22,1.0,2,Deep Focus Learner,Deep Focus Learner,4.94,0,-1.0,0,1,0.0,13.77,1629,89,18,178.2,16391,0.0556
0.8947,17,1,11.26,118.92,1.0,3,Deep Focus Learner,Deep Focus Learner,4.68,1.0,0.0,1,1,7.78,48.13,1630,89,19,214.03,16392,0.3684
0.7288,43,2,12.36,110.82,1.0,5,High Achiever,High Achiever,5.61,1.0,-0.6,2,5,21.82,68.53,1631,331,59,729.42,16393,0.1356
0.8929,25,0,9.68,102.73,1.0,2,Deep Focus Learner,Deep Focus Learner,4.64,0,-1.0,0,2,0.0,33.95,1632,130,28,270.93,16394,0.25
0.5455,18,2,12.44,114.65,0.1212,2,Weekend Learner,Weekend Learner,5.52,0.3333,2.0,6,2,54.57,14.25,1633,182,33,410.53,16395,1.0
1.0,22,1,11.45,96.14,0.7273,2,Fresh Starter,Fresh Starter,6.05,1.0,0.0,1,1,12.77,15.83,1634,133,22,251.88,16396,0.2273
0.7368,14,0,14.84,162.92,1.0,2,Deep Focus Learner,Deep Focus Learner,4.68,0,0,0,0,0.0,0.0,1635,89,19,281.88,16397,0.2632
0.7907,34,2,11.11,101.28,0.7209,5,Flexible Learner,Flexible Learner,5.51,0.5,0.3333,4,3,35.55,24.15,1636,237,43,477.93,16398,0.3256
1.0,19,1,10.46,87.4,0.6842,3,Fresh Starter,Fresh Starter,5.89,1.0,0.0,1,1,10.83,31.03,1637,112,19,198.65,16399,0.4211
0.8367,41,3,11.5,101.08,0.7347,3,Flexible Learner,Flexible Learner,5.67,1.0,0.0,3,3,32.37,22.4,1638,278,49,563.72,16400,0.2857
0.9667,29,2,13.45,126.42,1.0,4,Deep Focus Learner,Deep Focus Learner,5.5,1.0,-0.5,2,4,19.73,86.43,1639,165,30,403.38,16401,0.1333
1.0,13,0,9.81,114.19,0.6154,2,Fresh Starter,Fresh Starter,4.0,0,0,0,0,0.0,0.0,1640,52,13,127.47,16402,0.2308
1.0,20,1,10.85,113.82,0.8,3,Fresh Starter,Fresh Starter,4.7,1.0,-0.5,1,2,7.85,18.7,1641,94,20,216.92,16403,0.35
0.9286,39,3,13.67,134.39,0.8095,6,Flexible Learner,Flexible Learner,5.26,1.0,2.0,3,1,27.27,9.5,1642,221,42,574.32,16404,0.2857
0.8298,39,3,9.74,88.11,0.5957,6,Flexible Learner,Flexible Learner,5.34,1.0,-0.4,3,5,28.28,48.97,1643,251,47,457.77,16405,0.234
0.625,25,2,16.54,178.47,0.375,3,Weekend Learner,Weekend Learner,4.95,0.4,1.5,5,2,96.58,33.17,1644,198,40,661.4,16406,0.925
0.6933,52,5,13.67,134.02,1.0,5,Consistent Climber,Consistent Climber,5.29,0.8333,1.0,6,3,66.63,55.13,1645,397,75,1025.45,16407,0.0
0.76,19,1,12.54,128.1,0.2,3,Weekend Learner,Weekend Learner,5.0,1.0,1,1,0,24.88,0.0,1646,125,25,313.47,16408,0.88
0.8065,25,0,12.63,111.75,1.0,2,Deep Focus Learner,Deep Focus Learner,5.71,0,-1.0,0,1,0.0,9.08,1647,177,31,391.63,16409,0.2581
0.8571,24,1,12.75,152.57,0.7143,3,Flexible Learner,Flexible Learner,4.25,0.5,1.0,2,1,23.13,8.7,1648,119,28,356.93,16410,0.3571
0.825,33,4,17.57,178.23,0.625,3,Flexible Learner,Flexible Learner,5.3,0.8,4.0,5,1,76.73,3.58,1649,212,40,702.83,16411,0.125
0.8158,31,4,10.87,97.76,0.6842,4,Flexible Learner,Flexible Learner,5.53,1.0,1.0,4,2,29.47,21.5,1650,210,38,413.18,16412,0.4474
0.8667,26,1,10.17,94.59,1.0,4,Deep Focus Learner,Deep Focus Learner,5.23,0.5,0.0,2,2,16.67,15.85,1651,157,30,305.12,16413,0.3667
0.6308,41,1,11.83,120.02,1.0,5,Consistent Climber,Consistent Climber,4.97,0.5,-0.6667,2,6,25.95,73.68,1652,323,65,768.73,16414,0.0
0.7636,42,2,14.29,151.03,1.0,5,Consistent Climber,Consistent Climber,4.98,0.5,0.0,4,4,68.67,47.37,1653,274,55,785.7,16415,0.0
0.8286,29,2,10.83,100.73,1.0,3,Deep Focus Learner,Deep Focus Learner,5.34,0.6667,-0.4,3,5,36.07,65.12,1654,187,35,379.07,16416,0.2286
0.8857,31,1,12.51,130.31,1.0,3,Deep Focus Learner,Deep Focus Learner,4.94,1.0,-0.6667,1,3,14.55,20.55,1655,173,35,437.7,16417,0.1714
0.7347,36,2,12.09,105.01,0.7143,4,Flexible Learner,Flexible Learner,5.86,1.0,-0.5,2,4,17.63,60.6,1656,287,49,592.32,16418,0.2653
0.9,36,1,13.33,128.6,0.775,4,Flexible Learner,Flexible Learner,5.28,1.0,-0.5,1,2,6.92,20.8,1657,211,40,533.18,16419,0.25
0.6286,22,2,10.37,91.94,0.3429,2,Weekend Learner,Weekend Learner,5.6,0.6667,0.5,3,2,68.98,19.02,1658,196,35,363.05,16420,1.0
0.95,19,2,14.18,151.55,1.0,3,Deep Focus Learner,Deep Focus Learner,4.85,1.0,-0.6,2,5,22.67,53.0,1659,97,20,283.57,16421,0.15
0.6053,46,2,11.89,115.05,1.0,5,Consistent Climber,Consistent Climber,5.2,0.4,-0.1667,5,6,107.12,55.22,1660,395,76,904.02,16422,0.0
1.0,18,1,12.72,122.84,0.8333,3,Fresh Starter,Fresh Starter,5.28,1.0,0.0,1,1,10.68,6.73,1661,95,18,229.0,16423,0.2222
0.6,18,1,12.88,129.68,0.2,2,Weekend Learner,Weekend Learner,5.07,1.0,-0.6667,1,3,35.27,29.65,1662,152,30,386.4,16424,1.0
0.75,42,2,12.46,109.19,1.0,5,Consistent Climber,Consistent Climber,5.84,1.0,0.0,2,2,27.62,17.05,1663,327,56,697.55,16425,0.0
0.8421,32,1,8.76,81.73,1.0,4,Deep Focus Learner,Deep Focus Learner,5.08,1.0,-0.5,1,2,8.5,17.42,1664,193,38,333.03,16426,0.2105
0.931,27,3,11.02,98.41,0.8621,2,Flexible Learner,Flexible Learner,5.62,1.0,2.0,3,1,33.37,7.83,1665,163,29,319.48,16427,0.3448
0.6981,37,2,11.62,109.78,1.0,5,Consistent Climber,Consistent Climber,5.4,1.0,1.0,2,1,12.73,8.8,1666,286,53,615.95,16428,0.0
0.8182,27,1,12.01,119.13,0.5758,3,Flexible Learner,Flexible Learner,5.15,0.5,-0.5,2,4,16.25,48.33,1667,170,33,396.27,16429,0.3636
0.8276,24,3,16.01,172.38,0.931,4,Flexible Learner,Flexible Learner,4.93,0.75,4,4,0,61.13,0.0,1668,143,29,464.33,16430,0.3448
0.7234,34,3,11.56,102.46,1.0,4,Consistent Climber,Consistent Climber,5.6,0.5,0.5,6,4,53.63,40.2,1669,263,47,543.48,16431,0.0
0.7111,32,3,10.75,108.2,1.0,3,Consistent Climber,Consistent Climber,4.91,0.75,-0.5,4,8,23.68,98.42,1670,221,45,483.68,16432,0.0
0.7083,34,2,12.17,120.84,1.0,4,Consistent Climber,Consistent Climber,5.1,0.6667,-0.5,3,6,60.15,59.55,1671,245,48,584.18,16433,0.0
0.8529,29,2,13.62,139.5,0.7941,2,Flexible Learner,Flexible Learner,5.03,1.0,-0.3333,2,3,20.13,20.63,1672,171,34,463.18,16434,0.2353
0.64,32,4,11.78,114.71,1.0,4,Consistent Climber,Consistent Climber,5.22,1.0,3.0,4,1,42.13,22.3,1673,261,50,589.05,16435,0.0
0.6613,41,3,11.97,100.18,1.0,5,Consistent Climber,Consistent Climber,6.08,0.75,0.3333,4,3,37.33,34.38,1674,377,62,742.42,16436,0.0
0.6379,37,1,10.29,92.33,1.0,5,Consistent Climber,Consistent Climber,5.34,1.0,-0.8889,1,9,9.38,69.7,1675,310,58,596.85,16437,0.0
0.8108,30,4,9.88,102.95,0.6486,5,Flexible Learner,Flexible Learner,4.68,1.0,0.3333,4,3,44.55,57.88,1676,173,37,365.72,16438,0.4054
0.8065,25,1,10.0,106.85,0.7742,3,Flexible Learner,Flexible Learner,4.58,1.0,0.0,1,1,3.05,8.13,1677,142,31,309.9,16439,0.129
0.6667,16,2,15.9,150.94,0.1667,2,Weekend Learner,Weekend Learner,5.5,0.6667,-0.25,3,4,30.45,72.72,1678,132,24,381.53,16440,1.0
0.8125,39,2,14.03,160.95,0.7083,3,Flexible Learner,Flexible Learner,4.5,1.0,-0.3333,2,3,22.23,32.43,1679,216,48,673.48,16441,0.2708
0.8,20,1,14.62,134.1,1.0,2,Deep Focus Learner,Deep Focus Learner,5.72,0.5,-0.3333,2,3,51.45,26.67,1680,143,25,365.4,16442,0.08
0.6154,16,2,11.96,103.07,0.0769,2,Weekend Learner,Weekend Learner,5.88,1.0,-0.5,2,4,15.68,34.8,1681,153,26,311.03,16443,0.9615
0.8421,32,2,15.34,154.35,1.0,3,Deep Focus Learner,Deep Focus Learner,5.26,1.0,0.0,2,2,36.87,28.3,1682,200,38,583.07,16444,0.2368
0.7317,30,0,11.27,118.78,0.7561,3,Flexible Learner,Flexible Learner,4.8,0,-1.0,0,2,0.0,26.0,1683,197,41,462.17,16445,0.1707
0.6625,53,3,17.54,173.21,1.0,5,High Achiever,High Achiever,5.44,0.75,-0.5556,4,9,31.5,195.23,1684,435,80,1403.52,16446,0.0875
1.0,13,1,9.04,94.23,0.5385,2,Fresh Starter,Fresh Starter,4.69,1.0,1,1,0,13.58,0.0,1685,61,13,117.57,16447,0.2308
1.0,10,1,9.71,77.9,0.6,2,Fresh Starter,Fresh Starter,5.9,1.0,1,1,0,8.77,0.0,1686,59,10,97.15,16448,0.3
0.925,37,1,12.23,118.14,0.7,9,Flexible Learner,Flexible Learner,5.28,1.0,-0.5,1,2,10.45,26.23,1687,211,40,489.03,16449,0.25
0.6067,54,3,17.71,176.92,1.0,5,High Achiever,High Achiever,5.37,1.0,-0.7,3,10,51.72,289.0,1688,478,89,1575.77,16450,0.1011
0.9333,28,1,12.19,125.42,1.0,4,Deep Focus Learner,Deep Focus Learner,4.97,1.0,-0.6667,1,3,7.87,36.57,1689,149,30,365.6,16451,0.4
0.7872,37,6,12.82,138.52,0.7234,5,Flexible Learner,Flexible Learner,4.7,0.75,0.1429,8,7,110.42,64.02,1690,221,47,602.58,16452,0.2766
0.6747,56,5,16.21,168.13,1.0,4,High Achiever,High Achiever,5.11,0.7143,0.75,7,4,86.57,79.57,1691,424,83,1345.67,16453,0.1928
0.8537,35,3,12.18,110.94,0.7805,2,Flexible Learner,Flexible Learner,5.54,1.0,0.0,3,3,30.1,26.03,1692,227,41,499.25,16454,0.2683
0.8621,25,1,12.31,124.72,0.7931,4,Flexible Learner,Flexible Learner,5.07,1.0,-0.6667,1,3,60.15,48.05,1693,147,29,356.85,16455,0.2414
0.8462,22,1,9.92,91.07,1.0,3,Deep Focus Learner,Deep Focus Learner,5.19,0.5,2,2,0,18.13,0.0,1694,135,26,258.0,16456,0.3846
0.4884,21,1,9.89,95.31,0.1395,2,Weekend Learner,Weekend Learner,5.16,1.0,-0.5,1,2,6.63,15.62,1695,222,43,425.37,16457,0.9767
0.84,21,0,10.21,90.64,1.0,2,Deep Focus Learner,Deep Focus Learner,5.52,0,-1.0,0,1,0.0,15.48,1696,138,25,255.3,16458,0.2
0.8571,30,4,12.62,122.21,0.7143,4,Flexible Learner,Flexible Learner,5.2,0.8,1.5,5,2,69.67,18.05,1697,182,35,441.87,16459,0.4857
